transaction_amount,hour_of_day,is_weekend,num_items,customer_age,prev_transactions,distance_from_home,device_type,network_quality,is_first_transaction,store_type,velocity_score,is_fraud
116.39055367870617,3.0,,1.0,18.0,18.0,0.5696534345320114,0.0,61.58517061724546,0.0,1.0,6.4603623118715925,0
116.58238335628813,3.0,0.0,2.0,24.94127677009002,9.0,27.784017873016836,0.0,87.18824462804895,0.0,1.0,-0.32413865880413173,0
85.78076751967453,1.0,0.0,2.0,18.0,1.0,12.608955556996944,2.0,62.90043930951853,0.0,0.0,3.2435583963152874,0
101.74439735447042,2.0,0.0,1.0,63.13787535910646,2.0,18.983309366549253,0.0,64.43968416969643,1.0,0.0,3.342089028890628,0
36.08236855988378,3.0,0.0,7.0,20.934727537406236,7.0,26.421488194964184,0.0,77.29949269861045,0.0,0.0,3.0258449757611823,0
124.94415973841063,3.0,0.0,1.0,44.05274165196054,7.0,26.190673379099227,2.0,70.12116216582335,0.0,0.0,,0
167.0225223011572,,0.0,3.0,78.91467853803246,4.0,9.701588175985295,0.0,70.91379491640609,0.0,0.0,8.44552930875842,1
58.655982298007,3.0,0.0,4.0,,6.0,11.060539695280063,0.0,100.0,0.0,1.0,8.559196965225002,1
172.07843103289503,2.0,0.0,2.0,64.50306180537919,0.0,3.1242498655106234,1.0,100.0,0.0,0.0,8.298368490312596,0
157.30150720710327,1.0,0.0,3.0,57.0746405457967,3.0,49.869043520035795,1.0,71.86328781330042,,0.0,6.952989953032071,1
153.00448699543327,2.0,0.0,3.0,32.79539193458538,2.0,3.709344351339378,,53.62645754731516,0.0,0.0,2.094505625784692,0
47.30822523178272,3.0,0.0,5.0,43.19970918260094,0.0,0.27805364575460484,0.0,79.90634001766632,0.0,0.0,3.3775104606176862,0
24.24044689007239,2.0,0.0,2.0,46.3962977940043,9.0,9.771537856457385,0.0,51.58288510720128,0.0,0.0,7.842754661263429,0
64.2348145370016,3.0,0.0,4.0,46.05444236277395,0.0,20.378819838283178,1.0,64.61474464427424,0.0,0.0,6.669391799695875,0
113.4647376290367,1.0,0.0,1.0,,0.0,37.06944254986356,0.0,,0.0,1.0,10.765325021443019,1
159.6655502963563,1.0,0.0,1.0,39.38383936152288,31.0,,1.0,87.62968461530049,0.0,0.0,,1
8.415887639698695,,0.0,2.0,,1.0,,1.0,85.77587812654549,0.0,0.0,7.2625265905310235,0
41.05382543508374,3.0,1.0,4.0,34.05578871021601,0.0,8.954980429023824,0.0,100.0,0.0,0.0,5.598147850626853,0
130.1623750285697,2.0,0.0,0.0,31.915427865334372,2.0,,0.0,44.30714156125924,0.0,0.0,1.9414511272265176,0
20.793202849725517,2.0,0.0,2.0,52.17367380988946,3.0,33.02129599174541,0.0,49.57274864575208,1.0,0.0,7.863986981493365,0
97.10247291186413,2.0,0.0,6.0,41.793521473437956,1.0,56.287129688833936,0.0,61.225941723994346,0.0,0.0,7.717068935320741,0
123.65191410801076,1.0,0.0,5.0,41.35518484047808,1.0,1.5940631831069183,1.0,58.421802827199954,0.0,0.0,,0
55.167888634239596,2.0,0.0,3.0,61.898024697069616,2.0,32.05194742454486,0.0,86.95416576160709,1.0,0.0,2.210396272394762,0
84.23516723569378,2.0,0.0,7.0,36.45929604664229,0.0,23.470952003407643,2.0,55.84122489567897,0.0,0.0,6.650226986120357,0
91.22180272503923,3.0,0.0,3.0,55.38807048745537,3.0,17.233416843620915,0.0,80.93954005763041,0.0,0.0,6.009424276165204,0
58.2838477254209,1.0,,5.0,56.994296319451124,7.0,1.2483636972870278,0.0,79.15490502574958,1.0,0.0,4.017333129096928,0
79.13165931974578,1.0,0.0,5.0,45.50417972303948,2.0,48.315112740811614,2.0,96.77722573818859,0.0,0.0,5.144413220502331,0
99.00631823158442,1.0,0.0,6.0,23.718772985546806,7.0,23.500070495960777,2.0,71.93831649314188,0.0,1.0,5.145955693269553,0
26.027788843013795,1.0,0.0,1.0,55.60734474185193,14.0,40.04714053679174,2.0,,0.0,0.0,6.012024273651572,0
88.05339504151529,1.0,0.0,2.0,,6.0,14.996035192415222,2.0,87.51685264267417,0.0,0.0,6.837999352906258,0
185.95203064209105,,0.0,6.0,35.94704965667954,3.0,26.811310189169003,1.0,63.40166666295809,0.0,0.0,4.918751885087683,0
32.51134653093844,2.0,0.0,3.0,24.1176482680767,,,0.0,24.915290261895947,0.0,0.0,0.3354281438738278,0
90.3147310097519,2.0,0.0,2.0,33.86719055952355,1.0,16.067478363457635,0.0,60.85171343333879,0.0,0.0,6.951333519426012,0
74.15765584130857,3.0,0.0,1.0,51.96855830007514,1.0,75.80467850308996,0.0,72.84734549008132,0.0,0.0,,0
192.6139092254469,2.0,0.0,2.0,35.026157946162044,0.0,8.783656480577328,2.0,98.96893915694598,0.0,0.0,,0
157.46366631428378,2.0,0.0,4.0,67.22669345589067,3.0,8.030340937362448,1.0,100.0,,0.0,4.842887914470535,0
132.1361379933772,3.0,0.0,6.0,22.27536424654358,2.0,0.6075666791573021,0.0,66.55391019150369,0.0,0.0,3.066525149393435,1
104.47903406276244,2.0,0.0,3.0,36.379984774456396,14.0,10.048616350477143,1.0,78.58675469303869,0.0,0.0,4.545181831433845,0
150.31464046072202,3.0,0.0,2.0,58.58861220667423,2.0,9.345082357322978,0.0,61.737962704299576,0.0,1.0,2.4202740159765974,0
107.06285700437316,3.0,0.0,4.0,41.552260635867746,4.0,,1.0,95.69598313270683,0.0,,6.501229980108391,0
119.09677261157766,3.0,0.0,1.0,28.83978157657605,0.0,51.12625426030407,1.0,92.53915136799054,0.0,0.0,11.100921036185316,0
63.59985293854328,1.0,0.0,4.0,19.677972994898383,3.0,12.127998203386863,1.0,72.84245389846798,0.0,0.0,6.224606592586504,0
166.528745201952,3.0,0.0,3.0,49.90508516692943,,12.478984424537732,0.0,,0.0,1.0,4.773269904538602,0
44.40164871129182,3.0,0.0,1.0,33.389358504932055,2.0,8.160898365071116,0.0,89.7662520314203,0.0,1.0,3.1102789471636125,0
1.0,3.0,0.0,2.0,30.326820108213315,1.0,74.81496049629034,2.0,88.6591511376266,0.0,0.0,5.235073726813721,0
42.442313172356535,2.0,1.0,4.0,33.585992783703446,0.0,16.68856431344816,0.0,58.95973136100582,0.0,0.0,4.528785009317243,0
143.45780321946364,3.0,0.0,4.0,32.231466880581834,4.0,14.742298380610011,0.0,67.381141000477,0.0,0.0,,0
69.60880536921879,2.0,0.0,1.0,37.157774498695225,8.0,8.562407154193314,0.0,97.55873865993141,0.0,1.0,3.2587286236643305,0
115.7123666297637,3.0,0.0,4.0,40.009189598388716,32.0,20.031276566226616,0.0,78.26646775940654,0.0,0.0,4.9559843791536355,1
,2.0,0.0,3.0,22.22919537733749,5.0,51.886272673770385,1.0,72.21558264674727,0.0,0.0,4.475279720475848,0
84.69930228212955,2.0,0.0,3.0,53.551877151554415,3.0,5.2823242139769455,2.0,62.26320435236035,0.0,0.0,3.343864607208217,0
52.980054175782335,1.0,1.0,4.0,41.34750480348514,6.0,,0.0,74.17810494015932,0.0,0.0,5.929381782900312,1
1.0,2.0,0.0,3.0,20.52680384724463,0.0,72.35877031491964,0.0,64.49165159074178,0.0,0.0,8.421228894995537,0
193.28872555723783,3.0,0.0,2.0,33.92390663660732,6.0,4.417741106724275,0.0,71.4223878714974,0.0,0.0,5.646992930020161,0
,1.0,0.0,4.0,52.34726082677952,1.0,7.228304771733504,2.0,74.53960409478493,0.0,1.0,,1
72.522143204571,2.0,0.0,2.0,23.074412956267956,0.0,40.4345879642808,0.0,45.09829279112716,0.0,1.0,0.7375808549350653,0
46.362848713009676,3.0,0.0,1.0,22.12105971003517,3.0,28.77014904660829,1.0,78.62131370975175,1.0,1.0,,1
120.3311017111337,2.0,0.0,5.0,,,,0.0,56.31826877801009,0.0,1.0,3.4633048325972764,0
93.49284728161577,2.0,0.0,5.0,47.22773913181664,0.0,49.226207665026934,2.0,77.61418625176965,1.0,0.0,,0
41.52596853984917,2.0,1.0,,45.500810807412336,0.0,15.835463963251511,1.0,49.990156298223866,1.0,0.0,7.77480888983345,0
153.26881361298013,2.0,1.0,6.0,28.122055764161985,0.0,14.063457274833524,1.0,85.55845500401313,0.0,0.0,3.202295184115791,0
61.20625884167581,3.0,0.0,4.0,53.217212979736985,6.0,1.3257430497175502,0.0,83.73265857032548,0.0,1.0,4.707722925969182,0
75.8406768850313,3.0,0.0,4.0,,3.0,2.707648574119949,1.0,56.44459435306406,0.0,0.0,4.669484190038653,0
129.75785127184568,2.0,0.0,6.0,53.99481610939428,17.0,61.247778059684755,1.0,50.13806736709899,0.0,0.0,,0
34.40818838249203,2.0,0.0,0.0,29.356187413569653,2.0,32.438352220034616,0.0,63.853002712956695,0.0,0.0,,0
168.43157787661744,3.0,0.0,4.0,73.57544279382445,10.0,8.628684611716245,0.0,61.32877446235025,0.0,1.0,,0
59.51982400391769,3.0,0.0,2.0,54.49204323791541,4.0,2.6872023269543037,2.0,,0.0,1.0,1.1725897249830362,1
162.62703655146154,3.0,0.0,3.0,60.0361914533702,0.0,16.67199393658267,0.0,98.22349670780466,0.0,1.0,4.142415916230524,0
102.79319699222485,2.0,0.0,2.0,38.3800402688637,3.0,6.831627435672122,0.0,72.2622720571567,0.0,1.0,0.540666321155066,0
76.11772086979974,2.0,0.0,3.0,57.70423972019914,0.0,112.05970429594525,0.0,54.478238115436746,0.0,0.0,4.897580225316197,0
125.50787344575917,2.0,0.0,3.0,26.014253763399772,2.0,104.70760122561715,0.0,54.64626987755196,0.0,0.0,,0
95.16881649925551,2.0,0.0,0.0,56.16630967260495,0.0,5.8344168486303465,2.0,47.21138814156178,0.0,1.0,4.111971547152417,0
,3.0,0.0,3.0,31.68089604064624,3.0,,0.0,42.01268596337944,0.0,0.0,7.54950521198357,1
53.00601068363224,2.0,0.0,3.0,18.0,0.0,7.436477074514049,1.0,89.63469798126381,0.0,0.0,5.067690471958855,0
44.714766575703216,3.0,0.0,2.0,28.65884389379098,0.0,71.6822213715761,1.0,100.0,0.0,0.0,,0
61.92060674818901,3.0,0.0,3.0,26.4801846639469,6.0,78.27990838143836,0.0,55.96830401822282,0.0,,3.5885863456677622,0
158.63784226337225,1.0,0.0,0.0,45.89077887075218,,39.718210352890466,2.0,69.97644683187552,0.0,0.0,7.55114202016304,0
,2.0,0.0,4.0,32.38151318810986,2.0,39.67354909484738,0.0,48.635112161974774,1.0,0.0,,0
106.82676655413687,1.0,0.0,0.0,41.479223347085885,2.0,2.2146781477205137,1.0,65.11883533054547,0.0,1.0,,0
111.21173722676458,1.0,0.0,4.0,,6.0,19.195268120194164,1.0,59.658220376797686,,0.0,4.74260056112423,0
32.73951645956987,3.0,0.0,6.0,26.58478675868321,3.0,56.186549114090354,0.0,61.08519910803922,0.0,0.0,5.323369889933887,0
58.03951663304968,2.0,0.0,1.0,18.19248993783966,1.0,26.78177751945085,0.0,77.54172713503009,0.0,0.0,4.484382336068901,0
92.61987068506656,3.0,0.0,2.0,52.6290783153201,1.0,9.622978244023052,2.0,100.0,0.0,1.0,2.8165895857981043,0
157.80033347255636,3.0,,1.0,23.702609426684575,3.0,48.89240627690551,0.0,100.0,0.0,0.0,,0
161.19279592712965,2.0,0.0,2.0,20.26087483797246,12.0,13.206314834767769,0.0,94.2650719999021,0.0,0.0,,0
,1.0,0.0,5.0,27.276515106800655,1.0,33.38270622765825,2.0,66.1614303119307,0.0,1.0,3.9796466198827494,0
97.93543191076692,2.0,0.0,5.0,,0.0,1.139531828518026,0.0,56.39187410555905,0.0,0.0,3.807840019093981,0
130.94431490115767,1.0,0.0,3.0,55.231265812257256,5.0,69.15324408699604,1.0,63.082175020889146,0.0,0.0,3.135106783689423,0
112.89879906105904,3.0,0.0,5.0,50.50480219237493,1.0,8.479358400363173,0.0,55.162570466262785,1.0,0.0,5.092747414872592,0
114.03182022450682,3.0,0.0,3.0,,9.0,14.778060680435482,1.0,58.1935900708029,0.0,1.0,,1
126.71039311873373,2.0,0.0,1.0,34.09862483510467,0.0,23.05715020294608,1.0,80.48654853232729,0.0,0.0,3.6743276293000093,0
26.71630713289524,2.0,0.0,4.0,37.624050033121,3.0,4.128491661338983,0.0,99.42578803524961,0.0,0.0,7.9005233201959815,0
83.61689267011158,3.0,0.0,3.0,27.7370091848401,0.0,6.409527560955462,2.0,53.61201449685902,0.0,0.0,2.6637506900151418,0
15.466418619677398,2.0,0.0,3.0,41.22746586574873,1.0,21.892755426353776,1.0,68.45834005727937,0.0,1.0,6.782925912669721,0
111.7807279054283,2.0,0.0,3.0,40.02026664738624,3.0,5.686872499466209,0.0,29.47382614710594,1.0,0.0,8.18210389284738,0
4.752777299468065,3.0,0.0,2.0,30.7957937708445,7.0,7.6289769689755715,0.0,61.187537635376856,1.0,0.0,4.6821023755002695,1
183.74298364570325,2.0,0.0,5.0,55.11425633615437,18.0,20.94934764243792,0.0,100.0,0.0,1.0,6.867449198155022,0
115.40049511086704,2.0,0.0,4.0,46.69777617569393,1.0,34.85635193802128,0.0,81.53633623186893,0.0,0.0,6.490940522589155,1
53.879350757802335,2.0,0.0,1.0,,,,1.0,54.98399126732336,0.0,0.0,3.2800989383445174,0
51.77311025449043,1.0,1.0,2.0,30.21481019024078,2.0,2.7366691638271043,0.0,55.910774036647844,0.0,0.0,5.028819687665603,0
128.8278481527883,3.0,0.0,1.0,33.741712141461605,,15.737539818609775,0.0,52.09079138260945,0.0,0.0,2.829142044590539,0
,3.0,0.0,3.0,52.665741980085926,15.0,14.332307147370917,0.0,55.925618685573106,0.0,0.0,5.679167264429938,0
183.67260451492683,3.0,0.0,0.0,33.096381142435014,0.0,53.728149364145494,0.0,,0.0,0.0,7.066472756365295,0
,2.0,0.0,6.0,45.165093051401634,1.0,38.68676424162255,1.0,66.776137353519,0.0,0.0,5.674676211352429,0
,2.0,0.0,5.0,64.74251952371866,1.0,,2.0,85.64227026203844,0.0,0.0,9.980362910848452,0
58.6944004142729,2.0,0.0,2.0,30.684897474007578,1.0,34.49939927499898,0.0,74.74856524801379,0.0,0.0,5.095776563515071,1
83.0120496176238,1.0,0.0,4.0,21.343105538224066,7.0,,,81.33898457728823,0.0,0.0,3.7663295355063586,0
81.5396399776277,1.0,0.0,3.0,43.86816226935453,3.0,50.785187123427264,1.0,69.59564511474916,0.0,0.0,6.711335819991217,1
57.38066169629482,2.0,0.0,4.0,18.0,9.0,,0.0,,0.0,1.0,7.7745183410048035,0
166.83286788794913,2.0,1.0,3.0,39.28492072399659,5.0,34.81326299546866,,62.90171072118568,0.0,0.0,2.660417286124351,0
84.32351569138011,2.0,0.0,4.0,,10.0,19.264924458290714,2.0,43.181769419225425,0.0,1.0,4.869559194054601,0
57.191507966912496,2.0,0.0,5.0,,4.0,6.900040252357768,0.0,67.31382022214018,0.0,0.0,1.953105586773841,0
58.956053879515665,2.0,0.0,4.0,46.34584940120368,5.0,53.77181241778138,0.0,82.14039877038384,0.0,0.0,3.723358057014126,1
45.92259981928025,2.0,0.0,6.0,,2.0,,1.0,82.58229850597051,1.0,0.0,,0
101.71876545132301,,0.0,4.0,18.0,4.0,41.392443220619725,1.0,,0.0,0.0,6.454165437763942,0
123.94899128731959,1.0,1.0,1.0,33.729061337028114,2.0,4.641486684754958,0.0,,0.0,0.0,2.546883244563755,0
88.26897150212932,2.0,0.0,2.0,56.67244266284276,4.0,96.9828513952432,1.0,74.92622169566178,0.0,0.0,5.789479187871942,0
98.72229645042773,2.0,,10.0,36.6091866937769,12.0,35.199678872547956,0.0,80.8275647701274,1.0,0.0,6.893488901311645,0
70.84612807155308,2.0,0.0,1.0,33.32311614916713,12.0,45.4086175556754,1.0,82.29283115266726,0.0,1.0,2.407926673000043,0
141.98319322155945,2.0,0.0,1.0,37.55761370542846,6.0,5.676385242360715,2.0,62.784189436103674,0.0,1.0,2.6270161835492636,0
148.75598667088755,2.0,0.0,2.0,43.70311521882526,3.0,40.95998071013566,0.0,64.56183012906314,0.0,0.0,4.661748592314747,0
91.59280907076052,1.0,0.0,2.0,40.88440026666527,0.0,38.627723259783515,0.0,53.40053509409431,0.0,0.0,2.3661969234268003,0
60.81232394377859,2.0,0.0,3.0,18.0,13.0,20.169683766671394,1.0,,1.0,0.0,5.402392648917275,0
49.785471825287345,2.0,0.0,2.0,28.747765395327974,2.0,12.493513813487196,1.0,67.35057513148992,0.0,0.0,3.038050428305608,0
28.762590689327155,3.0,0.0,2.0,56.99503674106563,0.0,,1.0,45.41107166287557,0.0,1.0,6.467723046407963,0
129.42766348853598,2.0,1.0,10.0,47.54574575637366,4.0,78.29515506433428,0.0,,0.0,0.0,4.48611674676608,0
64.15888396985974,2.0,0.0,4.0,,6.0,52.8679563780138,1.0,35.97435078738734,0.0,0.0,5.645640307637678,0
73.79558010327037,3.0,0.0,3.0,49.698313918528356,8.0,47.67832362411772,1.0,84.12700619629527,0.0,0.0,6.901544503267139,0
174.90488167438923,3.0,0.0,2.0,46.32078858928189,0.0,39.70524890435057,0.0,67.18887266920844,0.0,0.0,5.930679607967676,0
47.642121565486775,,0.0,1.0,36.591486326867106,,28.960446532599693,0.0,86.9421129076145,0.0,0.0,9.032317321277763,1
86.61794545506032,2.0,0.0,2.0,34.67080381938804,,29.847812877582047,0.0,50.24040052995052,1.0,0.0,4.271986794600549,0
49.65363195274279,3.0,0.0,2.0,41.039921837692944,28.0,20.278180366505865,0.0,86.50455699163027,0.0,0.0,7.2673368766503845,0
92.3765081809728,1.0,0.0,6.0,,5.0,4.696690780950324,1.0,100.0,0.0,0.0,,0
100.78091669748015,3.0,0.0,3.0,44.69289441128327,3.0,5.82716887955999,0.0,57.393364178870215,0.0,1.0,,0
125.70312762123879,2.0,0.0,7.0,36.58570348433139,7.0,27.401934835651815,0.0,82.61365093869377,0.0,0.0,7.352267535995006,1
29.659249525123087,,0.0,5.0,51.63754774670147,2.0,6.6054100165976015,1.0,91.01304717629317,0.0,0.0,4.807359905343799,0
111.2225909279986,2.0,0.0,3.0,58.2377744881938,2.0,9.50684550492909,0.0,73.52249553997852,0.0,0.0,8.187752516449255,0
,2.0,0.0,7.0,37.59559452418505,2.0,25.81367889738106,0.0,87.99915720540422,0.0,0.0,,0
124.02933792138563,2.0,0.0,3.0,18.0,6.0,44.607107383483566,0.0,89.90371366921042,0.0,0.0,5.312525228656583,0
114.9542867010553,1.0,0.0,2.0,,3.0,4.158318978672846,2.0,90.35698951605296,0.0,0.0,3.824458652756751,0
77.30542919234358,,1.0,3.0,,7.0,25.60450507306509,2.0,100.0,0.0,0.0,5.745149361577614,0
67.53612274669965,2.0,0.0,4.0,26.53831191819514,3.0,53.93168585297802,1.0,92.62474898976697,0.0,0.0,5.399760759594547,0
66.6110221765557,1.0,0.0,3.0,,,,2.0,66.28018749723478,0.0,1.0,,0
138.59600774183374,3.0,0.0,2.0,51.222097557953965,4.0,23.389331698780353,1.0,,0.0,0.0,5.018371087453955,0
143.97085205687017,2.0,0.0,4.0,18.0,1.0,4.149257250832394,0.0,66.86421538240478,0.0,1.0,4.568840461824383,0
116.3066511121059,2.0,0.0,3.0,41.39455945491129,1.0,4.103359743025627,,86.25361559991286,0.0,1.0,4.068748816868749,0
59.2621998588226,2.0,0.0,5.0,41.596370442769285,2.0,4.457118154430239,2.0,56.828400620282416,0.0,0.0,4.455657546040363,1
154.5430835301849,3.0,0.0,4.0,34.76829442168861,2.0,1.5075104560286403,1.0,68.59029620016103,0.0,1.0,2.3976041149240888,1
118.07517626030508,2.0,0.0,2.0,32.485369013658065,2.0,10.792781586897828,0.0,,0.0,0.0,6.565893692984442,0
94.7516146218188,3.0,0.0,2.0,18.0,3.0,43.788994721269106,1.0,48.654953287445565,0.0,0.0,3.4065263154102112,0
,2.0,1.0,5.0,35.36798218394325,4.0,,2.0,100.0,0.0,0.0,,0
,2.0,0.0,1.0,24.62087707067746,4.0,75.3855316440797,0.0,56.837859784449726,0.0,0.0,2.705207711892371,0
57.742302078692056,3.0,0.0,4.0,,1.0,28.08491426880867,0.0,60.89466426951414,0.0,0.0,7.001447901208751,0
91.04533574919219,3.0,0.0,2.0,29.033862649615088,4.0,17.427481402634275,1.0,73.9964366318761,0.0,0.0,6.500329127920632,0
55.18336707039691,1.0,0.0,6.0,33.72727290851505,,20.798112706051953,0.0,70.99773907556207,0.0,0.0,,0
59.23121858419395,2.0,0.0,2.0,56.68396082921606,0.0,0.6494784141006125,2.0,89.85730144215643,0.0,1.0,5.121935404364868,0
101.68595274505266,2.0,0.0,0.0,,14.0,12.285757461517335,0.0,70.4956592408353,0.0,0.0,4.882479251256076,0
209.49014666088362,3.0,1.0,4.0,18.09914570016357,6.0,31.064532114247328,2.0,83.08999209417598,0.0,0.0,,0
1.0,2.0,0.0,5.0,44.41166318836403,0.0,120.40514955473722,1.0,60.68438050039359,1.0,0.0,4.189859325726766,0
134.54554786960963,2.0,0.0,2.0,45.15892851227963,5.0,12.61233018867892,0.0,71.94585002136124,0.0,1.0,6.860122746185773,0
42.85148510846884,3.0,0.0,6.0,18.0,0.0,15.697151659527556,2.0,92.71762528009083,0.0,1.0,5.583159644888705,0
136.59353521441477,3.0,0.0,3.0,33.00237354016289,0.0,11.506077766132234,,79.03166858129318,0.0,0.0,3.9352317058415114,0
89.75616680676414,,0.0,5.0,35.071082474838896,1.0,16.623755363977292,2.0,78.77784857632176,1.0,0.0,,0
50.70980956660867,2.0,0.0,5.0,,2.0,0.04535094564902141,0.0,52.11213067581779,0.0,1.0,5.471958309491327,0
105.705074611326,3.0,0.0,3.0,18.0,1.0,38.989847108519356,0.0,,0.0,0.0,7.179978575202158,0
90.44861186999155,2.0,0.0,1.0,48.020630002250606,9.0,57.318483548286494,1.0,52.714145823673576,0.0,0.0,4.956517762822594,0
63.989398949660504,3.0,0.0,2.0,28.73054544538102,8.0,13.616551962772844,0.0,87.73457562637863,0.0,0.0,3.4787860952739473,0
159.5274297171798,2.0,0.0,6.0,18.0,4.0,,1.0,84.85325722901298,0.0,0.0,7.644235768555081,0
167.61013394335723,2.0,0.0,4.0,,3.0,18.861162455656338,1.0,75.59087766650123,0.0,0.0,3.6360071767401596,0
90.855177944758,2.0,0.0,2.0,36.861945955197825,0.0,39.29311774257681,1.0,83.13748554666874,0.0,0.0,7.120166742151246,1
77.98703978067998,1.0,0.0,1.0,18.0,4.0,0.2975811194877191,,,0.0,1.0,2.431679981649788,0
1.0,2.0,0.0,3.0,43.42587130873381,4.0,54.91097476722526,1.0,100.0,0.0,0.0,0.31822944024440947,0
117.49000122839539,,0.0,2.0,32.58241033894006,1.0,11.915759691297998,0.0,80.31083349115335,0.0,0.0,4.8691877209029695,1
168.69571926057247,3.0,1.0,2.0,48.78523280419112,5.0,48.61943471859375,2.0,88.8822164963942,0.0,1.0,2.1743488504007638,0
168.9233677726904,3.0,0.0,3.0,42.792005877131295,,2.1621172669104665,0.0,96.74140264433854,0.0,1.0,6.699153473298143,0
7.671347609779147,1.0,0.0,3.0,48.570876638611196,14.0,17.249569153951093,1.0,82.87082574313037,0.0,0.0,4.998302591093277,0
,3.0,0.0,2.0,18.0,18.0,19.88430235169859,1.0,45.96358828755294,0.0,0.0,5.396580409377714,0
116.59592238539437,2.0,0.0,0.0,59.87987408661786,0.0,,2.0,52.93012249673173,0.0,0.0,1.334026643302801,0
107.9047437933405,2.0,0.0,4.0,18.0,1.0,19.32265670178049,2.0,100.0,0.0,1.0,0.9755825305059798,0
153.93404167156478,2.0,0.0,1.0,44.755899946184556,10.0,4.346985810929352,0.0,100.0,1.0,1.0,,0
154.13455269435366,3.0,1.0,5.0,37.36771267383766,,64.93154147166426,,100.0,0.0,1.0,2.6870679739065912,0
90.79838004004986,2.0,0.0,5.0,34.08178508244718,1.0,6.756165163886436,1.0,65.8481597818704,0.0,1.0,3.2121966923378658,1
,2.0,0.0,3.0,56.351599653047316,0.0,,0.0,62.055762918569805,0.0,,4.359562588007056,0
79.78012884080194,2.0,0.0,1.0,40.13947844812182,16.0,63.684822637568836,0.0,91.98542713765332,0.0,0.0,7.599604237208916,0
153.71590063577807,3.0,0.0,4.0,,0.0,,1.0,70.69401725004053,0.0,0.0,,0
164.19084299267809,2.0,0.0,2.0,61.48007319895133,3.0,6.101047385033064,0.0,72.79093862559442,0.0,0.0,5.485111396578951,0
118.86059375322604,3.0,0.0,2.0,29.127865223535636,7.0,22.56198794512954,2.0,72.79033226299343,0.0,1.0,3.344422624312898,0
102.1757334321733,2.0,0.0,3.0,47.323787625200566,0.0,16.81436703030024,0.0,85.20500573941646,0.0,0.0,3.006018694127149,0
85.59805630389619,2.0,1.0,4.0,20.36786780145956,7.0,,1.0,78.85619295192608,0.0,0.0,3.7588563500297054,0
,1.0,0.0,2.0,22.300885949300778,4.0,40.157281830323946,2.0,100.0,0.0,1.0,,0
69.80705343815227,3.0,1.0,5.0,18.0,1.0,0.22045115911478347,2.0,58.23696092256398,0.0,0.0,4.50466487623514,0
52.06107719066126,1.0,0.0,3.0,27.371295656439287,12.0,,1.0,79.62985832118919,0.0,0.0,4.766686638657407,0
,3.0,0.0,5.0,40.06051377096691,6.0,57.12120295432602,0.0,64.23720430527453,,0.0,3.5287087746891492,0
60.99004354412686,1.0,0.0,3.0,18.0,1.0,9.457070052683456,0.0,84.99423500691928,0.0,0.0,1.5108936372452186,0
57.83767023419041,2.0,1.0,3.0,29.908319496277162,,6.280926659873375,0.0,28.949895997829273,0.0,0.0,4.53294802129253,0
25.75510157750483,2.0,1.0,,52.430665062617294,1.0,30.07272028981283,2.0,46.216506747788884,0.0,1.0,5.222956137308028,0
102.83249624485536,3.0,0.0,3.0,50.07811592197071,9.0,24.565194962385785,0.0,80.24151933626915,0.0,0.0,8.512475378255417,0
1.2018350054190137,2.0,0.0,4.0,20.91271147096508,2.0,95.21365510038778,0.0,68.51204482138749,0.0,0.0,7.580327686456307,0
118.01843579524305,2.0,1.0,5.0,37.06436241798785,4.0,28.169358703234415,1.0,100.0,0.0,1.0,6.602245176579518,0
98.43982555304581,1.0,0.0,4.0,,,5.7551574730807715,1.0,56.01508917151984,0.0,1.0,1.3652988980475889,1
37.12110705426919,1.0,0.0,2.0,47.15621999801919,29.0,22.00161243756464,0.0,64.56167973252138,0.0,0.0,6.390021362029264,1
53.6223334594136,3.0,0.0,3.0,36.70879835090002,13.0,5.76744121080606,0.0,87.93698829416381,1.0,1.0,8.539999799071499,0
165.87987678039798,,0.0,5.0,37.05425460453835,3.0,32.11038657419646,1.0,95.49001417175553,0.0,1.0,3.059447606741245,0
110.7698252728144,2.0,1.0,1.0,18.0,2.0,16.62325333191061,0.0,55.5881154859015,0.0,1.0,3.552930567314928,0
116.15396365580145,3.0,1.0,2.0,28.45150495632555,5.0,34.2684386254666,2.0,73.49723514629503,0.0,0.0,7.0913641960132665,0
109.23552373905416,2.0,0.0,1.0,18.0,1.0,42.28557742116198,2.0,41.77849432502341,0.0,0.0,11.079478569811922,0
35.584619126823114,3.0,0.0,1.0,20.412474224766576,9.0,6.691656921902367,,96.72962294159544,0.0,0.0,6.318626626951595,0
104.9666152714613,3.0,0.0,4.0,18.0,8.0,35.095940640747244,0.0,68.77505883250373,0.0,0.0,6.338157455743342,1
97.22076645447724,2.0,0.0,6.0,18.42598068928693,1.0,27.603651826173696,1.0,32.53993644266888,0.0,1.0,,0
89.14914747878149,2.0,0.0,3.0,20.68905616798179,9.0,35.39777161400116,,71.94229930648687,0.0,0.0,5.918215893882754,0
109.47399106105404,,0.0,3.0,27.773838344276133,12.0,6.014325337211054,1.0,99.34236339714047,0.0,1.0,4.044915844541373,0
185.12573290648027,2.0,0.0,1.0,,1.0,17.295729445388442,,61.78048791556428,0.0,1.0,,0
213.6217360223441,3.0,0.0,2.0,47.713204833352805,5.0,21.518911888960503,1.0,100.0,0.0,0.0,,0
